date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster;
2013-06-23;19:19:47,13,1,46,347,17260,5462.896,61884,1,0,9,2013-07-25,2013-07-28,2,3,2,8250,1,0,1,2,50,628,18
2014-04-29;11:53:14,17,1,133,26,28102,,61908,0,1,0,2014-09-26,2014-09-29,2,0,1,33651,1,0,2,5,194,1528,46
2014-04-29;11:57:01,17,1,133,26,28102,,61908,0,1,0,2014-09-26,2014-09-29,2,0,1,33651,1,0,1,5,194,1528,82
2014-04-29;11:58:15,17,1,133,26,28102,,61908,0,1,0,2014-09-26,2014-09-29,2,0,1,33651,1,0,2,5,194,1528,67
2014-04-29;11:59:53,17,1,133,26,28102,,61908,0,1,0,2014-09-26,2014-09-29,2,0,1,33651,1,0,2,5,194,1528,36
2013-01-14;08:19:03,2,3,66,335,38512,783.1372,61931,0,0,9,2013-01-29,2013-01-30,1,0,1,17859,1,0,1,2,50,427,68
2013-01-14;08:19:48,2,3,66,335,38512,782.9394,61931,0,0,9,2013-01-29,2013-01-30,1,0,1,17859,1,0,2,2,50,427,68
2013-01-14;08:21:12,2,3,66,335,38512,782.1696,61931,0,0,9,2013-01-29,2013-01-30,1,0,1,17859,1,0,6,2,50,427,68
2013-01-14;08:26:10,2,3,66,335,38512,782.1696,61931,0,0,9,2013-01-29,2013-01-30,1,0,1,17859,1,1,1,2,50,427,68
2013-01-14;14:01:57,2,3,66,335,38512,1691.2618,61931,0,0,9,2013-01-21,2013-01-22,1,0,1,12196,6,0,3,2,50,656,50
2013-01-14;14:03:34,2,3,66,335,38512,1686.3955,61931,0,0,9,2013-01-21,2013-01-22,1,0,1,12196,6,0,1,2,50,656,16
2013-01-14;14:04:20,2,3,66,335,38512,1686.4021,61931,0,0,9,2013-01-21,2013-01-22,1,0,1,12196,6,0,1,2,50,656,91
2013-01-14;14:05:51,2,3,66,335,38512,1686.4021,61931,0,0,9,2013-01-21,2013-01-22,1,0,1,12196,6,1,1,2,50,656,91
2013-03-10;18:47:38,2,3,66,335,38512,7844.1329,61931,0,0,3,2013-03-15,2013-03-17,1,0,1,20456,1,0,3,3,104,60,63
2013-03-10;18:51:12,2,3,66,335,38512,7827.1507,61931,0,0,3,2013-03-15,2013-03-17,2,0,1,20456,1,0,1,3,104,60,93
2013-03-10;18:52:00,2,3,66,335,38512,7826.5043,61931,0,0,3,2013-03-15,2013-03-17,1,0,1,20456,1,0,2,3,104,60,85
2013-03-16;20:40:04,2,3,66,335,38512,7085.5175,61931,0,0,9,2013-03-18,2013-03-19,1,1,1,20734,6,0,4,3,104,1003,81
2013-03-16;20:41:36,2,3,66,335,38512,7085.6663,61931,0,0,9,2013-03-18,2013-03-19,1,1,1,20734,6,0,1,3,104,1003,81
2013-03-16;20:43:11,2,3,66,335,38512,7086.637,61931,0,0,9,2013-03-18,2013-03-19,1,1,1,20734,6,0,5,3,104,1003,62
2013-03-16;20:44:14,2,3,66,335,38512,7086.8594,61931,0,0,9,2013-03-18,2013-03-19,1,1,1,20734,6,0,1,3,104,1003,57
2013-03-16;20:45:58,2,3,66,335,38512,7085.9332,61931,0,1,9,2013-03-18,2013-03-19,2,1,1,20734,6,0,1,3,104,1003,60
2013-03-16;20:47:50,2,3,66,335,38512,7085.6827,61931,0,0,9,2013-03-18,2013-03-19,1,1,1,20734,6,0,1,3,104,1003,12
2013-03-16;20:53:42,2,3,66,335,38512,7086.637,61931,0,0,9,2013-03-17,2013-03-19,1,1,1,20734,6,0,1,3,104,1003,62
2013-03-16;20:55:30,2,3,66,335,38512,7086.637,61931,0,0,9,2013-03-17,2013-03-19,1,1,1,20734,6,1,1,3,104,1003,62
2013-07-03;16:30:52,2,3,66,318,51721,,61931,0,0,9,2013-07-03,2013-07-04,2,0,1,4690,3,0,4,2,50,447,40
2013-07-03;16:32:13,2,3,66,318,51721,,61931,0,0,9,2013-07-03,2013-07-04,2,0,1,4690,3,1,1,2,50,447,40
2013-07-05;11:35:29,2,3,66,318,1783,,61931,0,0,9,2013-07-05,2013-07-06,2,0,1,539,1,0,1,2,50,1110,7
2013-07-05;11:36:35,2,3,66,318,1783,,61931,0,0,9,2013-07-05,2013-07-06,2,0,1,539,1,1,1,2,50,1110,7
2013-07-22;07:33:39,2,3,66,335,38512,1705.2862,61931,0,0,9,2013-07-25,2013-07-26,1,0,1,21645,1,0,1,2,50,653,72
2013-07-22;07:34:23,2,3,66,335,38512,1702.8529,61931,0,0,9,2013-07-25,2013-07-26,1,0,1,21645,1,0,3,2,50,653,42
2013-08-12;12:35:52,2,3,66,335,38512,2539.2413,61931,0,0,9,2013-08-13,2013-08-14,1,1,1,12603,5,0,2,2,50,365,37
2013-08-12;12:40:31,2,3,66,335,38512,2539.2413,61931,0,0,9,2013-08-13,2013-08-14,1,1,1,12603,5,1,1,2,50,365,37
2013-09-10;10:11:42,2,3,66,335,38512,2541.2597,61931,0,0,9,2013-09-12,2013-09-13,1,0,1,17140,5,0,3,2,50,365,18
2013-09-10;10:12:48,2,3,66,335,38512,2541.2597,61931,0,0,9,2013-09-12,2013-09-13,1,0,1,17140,5,1,1,2,50,365,18
2013-09-10;10:16:54,2,3,66,335,38512,221.0759,61931,0,0,9,2013-09-11,2013-09-12,1,0,1,12233,6,0,1,2,50,675,98
2013-09-10;10:21:15,2,3,66,335,38512,221.9303,61931,0,0,9,2013-09-11,2013-09-12,1,0,1,8267,1,0,3,2,50,675,56
2013-09-10;10:22:12,2,3,66,335,38512,221.8934,61931,0,0,9,2013-09-11,2013-09-12,1,0,1,8267,1,0,2,2,50,675,70
2013-09-10;10:26:49,2,3,66,335,38512,221.9303,61931,0,0,9,2013-09-11,2013-09-12,1,0,1,8267,1,1,1,2,50,675,56
2013-10-28;13:10:11,2,3,66,335,38512,413.1511,61931,0,0,9,2013-11-04,2013-11-05,1,0,1,8291,1,0,1,2,50,191,9
2013-10-28;13:11:09,2,3,66,335,38512,413.1511,61931,0,0,9,2013-11-04,2013-11-05,1,0,1,8291,1,1,1,2,50,191,9
2013-10-29;05:17:50,2,3,66,335,38512,414.2476,61931,0,0,9,2013-11-04,2013-11-05,2,0,1,8291,1,0,1,2,50,191,99
2014-01-23;09:41:00,2,3,66,335,38512,2617.975,61931,0,0,9,2014-01-29,2014-01-31,1,0,1,8279,1,0,1,2,50,1230,19
2014-01-23;09:41:56,2,3,66,335,38512,2617.975,61931,0,0,9,2014-01-29,2014-01-31,1,0,1,8279,1,1,1,2,50,1230,19
2014-01-23;11:00:09,2,3,66,335,38512,2608.7516,61931,0,0,9,2014-02-11,2014-02-13,1,0,1,24693,6,1,1,2,50,1241,9
2014-01-24;09:39:27,2,3,66,335,38512,897.0171,61931,0,0,9,2014-02-28,2014-03-02,1,0,1,26064,1,0,1,2,50,858,16
2014-01-27;19:23:29,2,3,66,335,3736,106.6905,61931,0,0,9,2014-01-30,2014-01-31,1,0,1,12186,6,0,1,2,50,690,13
2014-01-27;19:24:41,2,3,66,335,3736,105.6577,61931,0,0,9,2014-01-30,2014-01-31,1,0,1,12186,6,0,1,2,50,690,6
2014-03-16;10:20:48,2,3,66,335,38512,1706.2684,61931,0,0,9,2014-03-17,2014-03-19,1,0,1,21645,1,0,1,2,50,653,41
2014-06-19;11:28:25,2,3,66,335,38512,2618.0673,61931,0,0,9,2014-06-26,2014-06-27,1,0,1,8279,1,0,1,2,50,1230,9
2014-06-19;11:30:20,2,3,66,335,38512,2617.8884,61931,0,0,9,2014-06-26,2014-06-27,1,0,1,8279,1,0,1,2,50,1230,56
2014-06-19;11:32:10,2,3,66,335,38512,2617.8884,61931,0,0,9,2014-06-26,2014-06-27,1,0,1,8279,1,1,1,2,50,1230,56
2014-09-13;09:37:11,2,3,66,335,9662,1685.1757,61931,0,0,2,2014-09-15,2014-09-16,2,0,1,12196,6,0,1,2,50,656,91
2014-09-13;09:39:49,2,3,66,335,9662,1685.1757,61931,0,0,2,2014-09-15,2014-09-16,1,0,1,12196,6,0,1,2,50,656,91
2014-09-13;09:46:04,2,3,66,335,9662,1685.1757,61931,0,0,2,2014-09-15,2014-09-16,1,0,1,12196,6,1,1,2,50,656,91
2014-11-04;14:21:45,2,3,66,335,38512,1705.2862,61931,0,0,9,2014-11-10,2014-11-11,2,0,1,21645,1,0,1,2,50,653,72
2014-11-04;14:25:34,2,3,66,335,38512,1705.2862,61931,0,0,9,2014-11-10,2014-11-11,2,0,1,21645,1,1,1,2,50,653,72
2014-11-17;09:31:11,2,3,66,335,38512,413.0641,61931,0,0,9,2014-11-18,2014-11-19,2,0,1,8291,1,0,5,2,50,191,59
2014-12-08;15:29:10,2,3,66,335,38512,66.9923,61931,0,0,9,2014-12-08,2014-12-09,2,0,1,15430,1,0,1,2,50,534,42
2014-12-08;15:30:59,2,3,66,335,38512,66.9923,61931,0,0,9,2014-12-08,2014-12-09,2,0,1,15430,1,1,1,2,50,534,42
2014-12-12;10:49:19,2,3,66,335,38512,111.7609,61931,0,0,9,2014-12-17,2014-12-18,2,0,1,8223,1,0,1,2,50,690,49
2014-12-12;10:49:28,2,3,66,335,38512,111.6264,61931,0,0,9,2014-12-17,2014-12-18,2,0,1,8223,1,0,1,2,50,690,98
2014-12-12;10:50:52,2,3,66,335,38512,111.6264,61931,0,0,9,2014-12-17,2014-12-18,2,0,1,8223,1,1,1,2,50,690,98
2014-12-12;12:17:10,2,3,66,335,38512,7891.9804,61931,0,0,3,2014-12-29,2014-12-31,2,0,1,10877,3,0,1,3,3,1541,90
2014-11-16;20:24:19,2,3,66,322,45317,1775.0989,62081,0,1,3,2015-01-20,2015-01-28,2,0,1,8864,1,0,1,4,47,1511,87
2014-11-16;20:25:12,2,3,66,322,45317,1741.092,62081,0,1,3,2015-01-20,2015-01-28,2,0,1,8864,1,0,1,4,47,1508,50
2014-11-16;20:28:39,2,3,66,322,45317,1741.1593,62081,0,1,3,2015-01-20,2015-01-28,2,0,1,8864,1,0,1,4,47,1508,30
2014-11-16;20:47:06,2,3,66,322,45317,1365.7722,62081,0,1,3,2015-01-20,2015-01-28,2,0,1,8825,3,0,1,4,8,111,10
2014-11-16;20:49:50,2,3,66,322,45317,1362.1426,62081,0,1,3,2015-01-20,2015-01-28,2,0,1,8825,3,0,1,4,8,111,30
2014-07-24;22:28:42,22,2,0,317,56136,3.6234,62285,0,0,9,2014-07-25,2014-07-26,2,0,1,20525,1,0,1,3,104,76,61
2014-07-29;12:54:12,22,2,194,38,42328,,62285,0,0,1,2014-07-31,2014-08-01,2,0,1,33385,3,0,1,3,104,1003,57
2014-12-05;07:09:22,2,3,66,174,22025,62.6218,62285,0,0,0,2014-12-06,2014-12-08,2,0,1,13599,4,0,1,2,50,368,83
2013-01-26;20:20:53,37,1,69,761,41949,,62386,0,1,9,2013-05-01,2013-05-05,2,0,1,23631,1,0,1,6,12,807,15
2013-02-09;17:24:34,37,1,69,778,19573,,62386,0,1,1,2013-04-15,2013-04-22,2,0,1,8124,3,0,1,5,100,1474,20
2013-02-09;17:26:25,37,1,69,778,19573,,62386,0,1,1,2013-04-15,2013-04-22,2,0,1,8124,3,0,1,5,100,1474,3
2013-05-25;18:34:30,37,1,69,761,41949,,62386,0,0,1,2013-09-19,2013-09-26,2,0,1,12890,5,0,1,3,0,1447,67
2013-05-25;18:35:20,37,1,69,761,41949,,62386,0,0,1,2013-09-19,2013-09-26,2,0,1,12890,5,0,2,3,0,1447,8
2013-05-25;18:38:01,37,1,69,761,41949,,62386,0,0,1,2013-09-19,2013-09-26,2,0,1,12890,5,0,2,3,0,1447,53
2013-05-25;18:39:10,37,1,69,761,41949,,62386,0,0,1,2013-09-19,2013-09-26,2,0,1,12890,5,0,3,3,0,1447,8
2013-05-25;18:40:10,37,1,69,761,41949,,62386,0,0,1,2013-09-19,2013-09-26,2,0,1,12890,5,0,1,3,0,1447,8
2013-10-24;08:51:24,37,1,69,761,41949,,62386,0,0,9,2014-02-01,2014-02-04,2,0,1,44045,3,0,1,2,50,701,10
2013-10-24;08:56:17,37,1,69,761,41949,,62386,0,0,9,2014-02-01,2014-02-04,2,0,1,44045,3,1,1,2,50,701,10
2013-10-26;21:00:07,37,1,69,761,41949,,62386,0,0,9,2014-05-26,2014-05-31,2,0,1,8267,1,0,1,2,50,675,56
2013-10-26;21:00:48,37,1,69,761,41949,,62386,0,0,9,2014-05-26,2014-05-31,2,0,1,8267,1,0,1,2,50,675,56
2013-10-26;21:05:20,37,1,69,761,41949,,62386,0,0,9,2014-05-26,2014-05-31,2,0,1,8267,1,0,1,2,50,675,41
2013-12-26;19:46:58,37,1,69,657,51077,,62386,0,0,9,2014-02-13,2014-02-14,2,0,1,18142,5,0,1,4,146,1517,10
2014-11-25;16:16:03,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-03,2,0,1,503,1,0,2,3,0,798,30
2014-11-25;16:16:49,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-03,2,0,1,503,1,0,10,3,0,798,8
2014-11-25;16:49:10,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-03,2,0,1,503,1,0,11,3,0,798,8
2014-11-25;17:00:54,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-03,2,0,1,503,1,0,1,3,0,798,8
2014-11-25;17:02:09,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-03,2,0,1,503,1,0,8,3,0,798,8
2014-11-25;17:03:40,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-03,2,0,1,503,1,0,8,3,0,798,8
2014-11-25;17:04:45,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-03,2,0,1,503,1,0,2,3,0,798,8
2014-11-25;17:08:21,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-03,2,0,1,503,1,0,1,3,0,798,8
2014-11-25;17:15:15,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-02,2,0,1,503,1,0,3,3,0,798,30
2014-11-25;17:16:00,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-02,2,0,1,503,1,0,6,3,0,798,8
2014-11-25;17:17:33,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-02,2,0,1,503,1,0,1,3,0,798,8
2014-11-25;17:17:58,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-02,2,0,1,503,1,0,1,3,0,798,8
2014-11-25;17:18:29,37,1,69,676,30767,,62386,0,1,9,2014-12-30,2015-01-02,2,0,1,503,1,0,7,3,0,798,8
2013-08-29;18:19:59,37,1,69,930,34092,,62387,0,1,0,2013-10-26,2013-11-01,1,0,1,20424,6,0,1,6,77,6,46
2013-09-03;19:42:33,37,1,69,930,34092,,62387,0,1,0,2013-10-26,2013-10-31,1,0,1,20424,6,0,1,6,77,6,82
2013-09-03;19:45:09,37,1,69,930,34092,,62387,0,1,0,2013-10-26,2013-10-31,1,0,1,18998,1,0,1,6,77,6,85
2013-09-03;19:46:38,37,1,69,930,34092,,62387,0,1,0,2013-10-26,2013-10-31,1,0,1,18998,1,0,1,6,77,6,29
2013-09-03;19:48:08,37,1,69,930,34092,,62387,0,1,0,2013-10-26,2013-10-31,1,0,1,18998,1,0,1,6,77,6,82
2013-09-03;19:49:53,37,1,69,930,34092,,62387,0,1,0,2013-10-26,2013-10-31,1,0,1,18998,1,0,1,6,77,6,30
2013-09-03;19:51:50,37,1,69,930,34092,,62387,0,1,0,2013-10-26,2013-10-31,1,0,1,18998,1,0,1,6,77,6,61
2013-09-03;19:52:26,37,1,69,930,34092,,62387,0,1,0,2013-10-26,2013-10-31,1,0,1,18998,1,0,1,6,77,6,61
2013-09-14;19:08:36,37,1,69,1011,16141,,62387,0,1,0,2013-10-26,2013-10-31,2,0,1,20590,6,0,1,6,180,1518,64
2013-09-14;19:20:52,37,1,69,1011,16141,,62387,0,1,0,2013-10-26,2013-10-31,1,0,1,20590,6,0,2,6,180,1518,64
2013-09-15;13:35:45,37,1,69,1011,16141,,62387,0,1,0,2013-10-26,2013-10-31,1,0,1,20590,6,0,1,6,180,1518,64
2014-09-16;05:57:26,2,3,66,331,28666,1426.0073,62413,0,1,9,2015-01-06,2015-01-11,2,0,1,11439,1,0,1,4,163,1503,91
2014-09-16;05:58:06,2,3,66,331,28666,1418.4286,62413,0,1,9,2015-01-06,2015-01-11,2,0,1,11439,1,0,4,4,163,1503,65
2014-09-16;05:58:57,2,3,66,331,28666,1417.953,62413,0,1,9,2015-01-06,2015-01-11,2,0,1,11439,1,0,2,4,163,1503,53
2014-09-16;06:00:08,2,3,66,331,28666,1428.126,62413,0,1,9,2015-01-06,2015-01-11,2,0,1,11439,1,0,1,4,163,1503,86
2014-09-16;18:43:14,2,3,66,331,28666,681.9727,62413,0,1,9,2015-01-05,2015-01-10,2,0,1,11735,1,0,3,4,128,1559,99
2014-09-16;18:46:19,2,3,66,331,28666,681.9727,62413,0,0,9,2015-01-05,2015-01-10,2,0,1,11735,1,0,1,4,128,1559,99
2014-09-16;18:50:49,2,3,66,331,28666,681.1183,62413,0,0,9,2015-01-06,2015-01-11,2,0,1,11735,1,0,1,4,128,1559,61
2014-09-16;18:52:43,2,3,66,331,28666,681.8089,62413,0,0,9,2015-01-06,2015-01-11,2,0,1,11735,1,0,1,4,128,1559,61
2014-09-16;18:54:22,2,3,66,331,28666,666.3996,62413,0,0,9,2015-01-06,2015-01-11,2,0,1,11735,1,0,2,4,128,1559,3
2014-09-16;18:56:43,2,3,66,331,28666,677.8775,62413,0,0,9,2015-01-06,2015-01-11,2,0,1,11735,1,0,1,4,128,1559,60
2014-09-16;18:58:05,2,3,66,331,28666,682.3081,62413,0,0,9,2015-01-06,2015-01-11,2,0,1,11735,1,0,1,4,128,1559,90
2014-09-16;19:49:22,2,3,66,331,28666,1741.6725,62413,0,1,9,2015-01-05,2015-01-09,2,0,1,9171,1,0,1,4,118,200,20
2014-09-16;19:50:12,2,3,66,331,28666,1741.473,62413,0,1,9,2015-01-05,2015-01-09,2,0,1,9171,1,0,2,4,118,200,76
2014-09-16;19:52:40,2,3,66,331,28666,1741.8674,62413,0,1,9,2015-01-05,2015-01-09,2,0,1,9171,1,0,3,4,118,200,61
2014-09-16;19:55:25,2,3,66,331,28666,1750.4455,62413,0,1,9,2015-01-05,2015-01-09,2,0,1,9171,1,0,3,4,118,200,87
2014-09-16;19:57:55,2,3,66,331,28666,929.1912,62413,0,1,9,2015-01-05,2015-01-10,2,0,1,11335,1,0,5,4,136,196,26
2014-09-16;19:59:26,2,3,66,331,28666,930.9096,62413,0,1,9,2015-01-05,2015-01-10,2,0,1,11335,1,0,3,4,136,196,17
2014-09-16;20:02:13,2,3,66,331,28666,925.4962,62413,0,1,9,2015-01-05,2015-01-10,2,0,1,11335,1,0,3,4,136,196,84
2014-09-16;20:34:38,2,3,66,331,28666,929.1912,62413,0,1,9,2015-01-05,2015-01-10,2,0,1,11335,1,0,1,4,136,196,26
2014-09-17;07:20:20,2,3,66,331,28666,933.8351,62413,0,1,9,2015-01-06,2015-01-11,2,0,1,11335,1,0,5,4,136,196,92
2014-09-17;17:58:26,2,3,66,331,28666,929.1912,62413,0,0,0,2015-01-06,2015-01-11,2,0,1,11335,1,0,1,4,136,196,26
2014-09-18;19:22:26,2,3,66,331,28666,925.4962,62413,0,0,3,2015-01-06,2015-01-11,2,0,1,11335,1,0,1,4,136,196,84
2014-09-21;21:17:38,2,3,66,331,28666,1236.5896,62413,0,0,3,2015-01-06,2015-01-11,2,0,1,8864,1,0,1,4,47,1508,76
2014-09-22;12:31:05,2,3,66,331,28666,1249.9629,62413,0,0,3,2015-01-06,2015-01-11,2,0,1,1152,1,0,2,4,47,1502,84
2014-09-22;12:33:36,2,3,66,331,28666,1247.9455,62413,0,0,3,2015-01-06,2015-01-11,2,0,1,1152,1,0,1,4,47,1502,66
2014-09-24;15:12:28,2,3,66,331,28666,1250.6457,62413,0,1,3,2015-01-05,2015-01-10,2,0,1,8864,1,0,1,4,47,1511,80
2014-09-24;15:15:15,2,3,66,331,28666,1250.7143,62413,0,1,3,2015-01-05,2015-01-10,2,0,1,8864,1,0,5,4,47,1511,87
2014-09-24;15:27:22,2,3,66,331,28666,1244.8138,62413,0,1,3,2015-01-05,2015-01-10,2,0,1,8864,1,0,2,4,47,1511,31
2014-09-24;15:33:24,2,3,66,331,28666,1238.8988,62413,0,1,3,2015-01-05,2015-01-10,2,0,1,8864,1,0,1,4,47,1508,3
2014-09-24;15:34:30,2,3,66,331,28666,1248.7823,62413,0,1,3,2015-01-05,2015-01-10,2,0,1,8864,1,0,3,4,47,1511,80
2013-06-10;21:35:58,13,1,46,347,46339,711.6763,62448,0,1,9,2013-07-17,2013-07-21,1,0,1,8285,1,0,1,6,21,32,11
2013-06-10;21:57:01,13,1,46,347,46339,711.6763,62448,0,1,9,2013-07-17,2013-07-22,1,0,1,8285,1,0,1,6,21,32,11
2014-06-24;22:08:09,24,2,3,50,4753,,62448,0,0,9,2014-06-27,2014-06-29,1,0,1,8282,1,0,1,3,126,232,30
2014-06-24;22:11:13,24,2,3,50,4753,,62448,0,0,9,2014-06-27,2014-06-29,2,0,1,8282,1,0,1,3,126,232,30
2014-06-24;22:13:43,24,2,3,50,4753,,62448,0,0,9,2014-06-27,2014-06-29,2,0,1,8282,1,1,1,3,126,232,30
2014-10-28;20:32:16,24,2,3,50,5703,,62448,1,1,2,2014-11-03,2014-11-06,2,0,1,8282,1,0,1,3,126,232,10
2013-03-20;11:57:28,2,3,66,442,46296,797.2153,62674,1,0,9,2013-03-26,2013-03-27,1,0,1,27137,6,0,1,2,50,414,91
2013-03-20;11:59:20,2,3,66,442,46296,797.2153,62674,1,0,9,2013-03-26,2013-03-27,1,0,1,27137,6,1,1,2,50,414,91
2013-06-05;13:49:23,2,3,66,174,37675,2441.0893,62674,0,0,8,2013-06-05,2013-06-06,1,0,1,12234,6,0,2,2,50,675,41
2013-06-05;14:05:35,2,3,66,174,37675,2441.4709,62674,0,0,8,2013-06-05,2013-06-06,1,0,1,45631,6,0,1,2,50,675,97
2013-07-10;10:41:57,2,3,66,337,55926,24.5562,62674,0,0,9,2013-07-10,2013-07-11,1,0,1,12615,5,0,3,2,50,676,91
2013-07-10;10:43:24,2,3,66,337,55926,23.1714,62674,0,0,9,2013-07-10,2013-07-11,1,0,1,12615,5,0,2,2,50,676,72
2013-07-10;10:45:07,2,3,66,337,55926,23.8195,62674,0,0,9,2013-07-10,2013-07-11,1,0,1,12615,5,0,1,2,50,676,70
2013-07-10;10:47:57,2,3,66,337,55926,23.8195,62674,0,0,9,2013-07-10,2013-07-11,1,0,1,12615,5,1,1,2,50,676,70
2013-07-22;15:19:40,2,3,66,337,55926,735.6057,62674,0,0,9,2013-08-05,2013-08-09,1,0,1,12178,6,0,2,2,50,350,11
2013-07-22;15:57:01,2,3,66,337,55926,740.8418,62674,0,0,9,2013-08-05,2013-08-09,1,0,1,12177,6,0,1,2,50,350,21
2013-07-23;09:21:48,2,3,66,337,55926,740.6633,62674,0,0,9,2013-08-05,2013-08-09,1,0,1,12177,6,0,2,2,50,350,11
2013-07-23;09:38:25,2,3,66,337,55926,740.8418,62674,0,0,9,2013-08-05,2013-08-09,1,0,1,12177,6,0,5,2,50,350,21
2013-07-23;09:59:32,2,3,66,337,55926,740.3161,62674,0,0,9,2013-08-05,2013-08-09,1,0,1,12177,6,0,1,2,50,350,4
2013-07-23;10:00:12,2,3,66,337,55926,740.5995,62674,0,0,9,2013-08-05,2013-08-09,1,0,1,12177,6,0,1,2,50,350,95
2013-07-23;10:02:51,2,3,66,337,55926,740.8418,62674,0,0,9,2013-08-05,2013-08-09,1,0,1,12177,6,1,1,2,50,350,21
2013-09-27;11:29:40,2,3,66,337,6988,11.3409,62674,0,0,8,2013-09-27,2013-09-28,1,0,1,12232,6,0,2,2,50,675,69
2013-09-27;11:32:58,2,3,66,337,6988,11.2952,62674,0,0,8,2013-09-27,2013-09-28,1,0,1,12232,6,0,1,2,50,675,86
2013-10-23;12:12:39,2,3,66,348,48862,5.1435,62674,0,0,8,2013-10-23,2013-10-24,1,0,1,25169,6,0,1,2,50,674,10
2013-10-23;12:13:21,2,3,66,348,48862,3.8821,62674,0,0,8,2013-10-23,2013-10-24,1,0,1,25169,6,0,1,2,50,674,18
2013-10-23;12:21:58,2,3,66,348,48862,4.2404,62674,0,0,8,2013-10-23,2013-10-24,1,0,1,25169,6,0,1,2,50,674,48
2014-01-15;13:10:49,2,3,66,337,47991,1582.5097,62674,0,0,8,2014-02-04,2014-02-06,1,0,1,8277,1,0,1,2,50,412,4
2014-04-25;09:27:35,2,3,66,337,17773,,62674,0,0,9,2014-04-25,2014-04-28,1,0,1,25174,6,0,1,2,50,674,18
2013-01-23;19:46:41,2,3,66,174,27251,2539.8241,62686,1,0,3,2013-02-21,2013-02-24,2,0,1,12484,5,0,2,2,50,1457,26
2013-03-04;09:52:59,2,3,66,174,26232,795.3309,62686,0,0,9,2013-03-07,2013-03-08,1,0,1,8288,1,0,3,2,198,399,41
2013-03-04;09:59:57,2,3,66,174,26232,796.101,62686,0,0,9,2013-03-07,2013-03-08,1,0,1,8288,1,0,2,2,198,399,69
2013-03-19;14:32:10,2,3,66,174,26232,651.9651,62686,0,0,9,2013-03-25,2013-03-27,1,0,1,12256,6,0,4,2,50,659,99
2013-05-03;16:50:59,2,3,66,174,26232,1264.2625,62686,0,0,9,2013-05-06,2013-05-07,1,0,1,27186,1,0,1,2,50,439,6
2013-05-03;16:52:29,2,3,66,174,26232,1264.2625,62686,0,0,9,2013-05-06,2013-05-07,1,0,1,27186,1,1,1,2,50,439,6
2013-05-13;11:28:50,2,3,66,174,26232,796.2373,62686,0,0,9,2013-05-28,2013-05-29,1,0,1,8288,1,0,2,2,198,399,68
2013-05-13;12:22:25,2,3,66,174,26232,160.5865,62686,0,0,9,2013-08-18,2013-08-21,1,0,1,8832,1,0,2,2,50,627,84
2013-05-13;18:45:15,2,3,66,174,26232,35.9253,62686,0,1,9,2013-08-02,2013-08-04,2,0,1,24119,6,0,1,2,50,357,37
2013-05-15;18:24:10,2,3,66,174,26232,1.0304,62686,0,0,9,2013-05-15,2013-05-16,2,0,1,25061,6,0,1,2,50,1230,95
2013-05-15;18:24:20,2,3,66,174,26232,1.1837,62686,0,1,9,2013-05-15,2013-05-16,2,0,1,25061,6,0,1,2,50,1230,89
2013-06-11;13:14:55,13,1,46,171,12330,,62686,0,1,0,2013-09-30,2013-10-06,2,0,1,8250,1,0,1,2,50,628,54
2013-06-11;13:27:26,13,1,46,171,12330,,62686,0,1,0,2013-09-30,2013-10-06,2,0,1,8250,1,1,1,2,50,628,54
2013-07-22;12:26:56,2,3,66,174,26232,36.0622,62686,0,1,9,2013-08-03,2013-08-04,2,0,1,8835,1,0,2,2,50,357,44
2013-08-19;09:31:07,2,3,66,174,27251,1374.6607,62686,0,0,2,2013-08-23,2013-08-25,1,0,1,12724,5,0,1,2,50,550,50
2013-08-28;12:39:58,2,3,66,174,26232,343.9812,62686,0,0,9,2013-08-31,2013-09-01,2,0,1,6051,3,0,1,2,50,365,70
2013-10-14;11:58:32,2,3,66,174,26232,0.6293,62686,0,0,9,2013-10-22,2013-10-23,1,0,1,7795,6,0,1,2,50,1230,4
2013-10-25;10:47:32,2,3,66,174,26232,359.3743,62686,0,0,9,2013-11-02,2013-11-03,2,0,1,12216,6,0,1,2,50,365,97
2013-10-25;10:51:35,2,3,66,174,26232,340.7411,62686,0,0,9,2013-11-02,2013-11-03,2,0,1,12216,6,0,1,2,50,365,41
